match_date,tournament,tournament_level,round,best_of,winner_name,loser_name,winner_hand,loser_hand,winner_rank,loser_rank,w_games_won,l_games_won,w_points_won,l_points_won,w_deuce_games_won,w_deuce_games_played,l_deuce_games_won,l_deuce_games_played,w_first_game_won,winner_won_from_down
2021-09-27,WTT Feeder,FD,R32,5,Min USA45,Maria PRT09,R,L,17,48,3,1,25,44,0,0,0,0,0,1
2021-09-28,WTT Feeder,FD,QF,5,Lukas ROU07,Petar GER08,L,R,14,6,4,3,29,56,1,1,0,1,0,1
2021-09-28,WTT Feeder,FD,F,5,Aarush PRT28,Wei GER00,R,L,28,21,3,2,55,36,0,0,0,0,0,1
2021-09-28,WTT Feeder,FD,R64,5,Pamela TPE30,Felix GER26,R,R,33,52,3,0,16,33,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,SF,5,Anders POL53,Sun KOR02,R,R,12,26,3,2,57,42,0,1,1,1,0,1
2021-09-28,WTT Feeder,FD,R32,5,Anna BRA04,Aarush TPE32,R,L,37,22,3,0,33,8,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,R16,5,Sun SVK11,Andrei KOR43,L,L,40,41,4,3,47,58,0,2,2,2,1,0
2021-09-28,WTT Feeder,FD,R16,5,Wei PRT31,Chen-Yu FRA47,R,R,34,30,3,2,56,43,1,1,0,1,0,1
2021-09-28,WTT Feeder,FD,R32,5,Sun KOR02,Yuki ESP58,R,R,26,25,3,0,12,33,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,F,5,Diogo SVK42,Joao KOR20,R,R,7,5,3,0,15,33,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,R16,5,Yuki ESP58,Ho-Yan PRT59,R,R,25,24,4,3,9,33,0,0,0,0,0,1
2021-09-28,WTT Feeder,FD,R64,5,Saki JPN55,Wei IND35,R,R,10,15,4,3,44,21,0,0,0,0,0,1
2021-09-28,WTT Feeder,FD,F,5,Anna SWE06,David AUT57,R,R,36,47,3,0,15,33,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,R64,5,Petar ESP24,Ji-Hee GER49,R,R,11,57,3,0,9,33,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,F,5,David AUT57,Min ESP10,R,R,47,58,3,0,35,23,1,1,0,1,1,0
2021-09-28,WTT Feeder,FD,SF,5,Diogo SVK42,Saki PRT14,R,R,7,20,3,0,33,14,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,QF,5,Ho-Yan PRT59,Daniel PRT17,R,R,24,50,3,1,30,47,1,2,1,2,1,0
2021-09-28,WTT Feeder,FD,QF,5,Pamela TPE30,Saki PRT14,R,R,33,20,3,0,22,33,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,R32,5,Ethan HKG37,Mima KOR16,L,R,13,46,3,0,18,34,1,1,0,1,1,0
2021-09-28,WTT Feeder,FD,R16,5,Yuki GER51,Yuki ESP58,R,R,19,25,3,0,33,20,0,0,0,0,1,0
2021-09-28,WTT Feeder,FD,QF,5,Ethan AUT48,Joao KOR20,L,R,16,5,3,0,33,9,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,F,5,Chen-Yu TPE23,Maria PRT09,R,L,8,48,3,0,33,12,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,R64,5,Wei IND35,Ji-Hee GER29,R,R,15,4,4,3,19,35,0,1,1,1,0,1
2021-09-29,WTT Feeder,FD,SF,5,Felix BRA34,Daniel PRT17,R,R,35,50,4,3,63,42,1,3,2,3,0,1
2021-09-29,WTT Feeder,FD,R64,5,Joao KOR20,Ji-Hee USA18,R,L,5,43,4,3,19,33,0,0,0,0,0,1
2021-09-29,WTT Feeder,FD,R32,5,Min KOR38,Anna SWE06,R,R,31,36,3,1,26,44,0,0,0,0,0,1
2021-09-29,WTT Feeder,FD,QF,5,Anna BRA04,Min USA45,R,R,37,17,4,3,33,18,0,0,0,0,0,1
2021-09-29,WTT Feeder,FD,R16,5,Lukas USA13,Anna SWE06,R,R,55,36,4,3,34,57,1,1,0,1,1,0
2021-09-29,WTT Feeder,FD,SF,5,Pamela KOR25,Saki PRT14,L,R,1,20,3,0,4,33,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,R16,5,Yuki GER51,Yuki ESP58,R,R,19,25,3,1,49,31,0,1,1,1,1,0
2021-09-29,WTT Feeder,FD,QF,5,Lukas ROU07,Yuki GER51,L,R,14,19,3,0,33,19,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,SF,5,Pamela TPE30,Anders POL53,R,R,33,12,3,0,21,33,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,QF,5,Ji-Hee GER29,David AUT57,R,R,4,47,3,0,33,13,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,R16,5,Wei PRT31,Mima KOR16,R,R,34,46,3,1,45,25,1,1,0,1,1,0
2021-09-29,WTT Feeder,FD,R64,5,Felix GER26,Mima KOR16,R,R,52,46,4,3,44,14,0,0,0,0,0,1
2021-09-29,WTT Feeder,FD,SF,5,Yuki GER51,Felix FRA39,R,R,19,59,3,0,33,10,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,R64,5,Mima KOR16,Chen-Yu FRA47,R,R,46,30,4,3,49,37,0,2,2,2,1,0
2021-09-29,WTT Feeder,FD,QF,5,Anna SWE06,Min USA54,R,R,36,60,3,0,18,33,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,R32,5,Felix PRT22,Wei TPE05,R,R,29,44,3,0,15,33,0,0,0,0,1,0
2021-09-29,WTT Feeder,FD,QF,5,Ho-Yan PRT59,Mima IND03,R,L,24,18,3,2,57,41,1,2,1,2,1,0
2021-09-29,WTT Feeder,FD,F,5,Felix PRT22,Ethan HKG37,R,L,29,13,4,3,43,60,1,3,2,3,1,0
2021-10-02,WTT Feeder,FD,SF,5,Pamela KOR25,Ji-Hee GER49,L,R,1,57,3,0,33,8,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,R64,5,Aarush TPE32,Min USA54,L,R,22,60,3,0,20,34,1,1,0,1,1,0
2021-10-02,WTT Feeder,FD,QF,5,Pamela TPE30,Saki HKG33,R,R,33,51,3,0,33,14,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,QF,5,Ethan AUT48,Sun USA44,L,R,16,23,3,0,9,33,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,R32,5,Felix BRA34,Wei GER00,R,L,35,21,3,1,44,25,0,0,0,0,0,1
2021-10-02,WTT Feeder,FD,SF,5,Anders POL53,Aarush PRT28,R,R,12,28,3,2,55,32,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,QF,5,Daniel KOR27,Sun KOR02,R,R,53,26,4,3,9,33,0,0,0,0,0,1
2021-10-02,WTT Feeder,FD,R32,5,Diogo SVK42,Felix FRA39,R,R,7,59,3,0,33,8,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,QF,5,Petar GER08,Anna BRA41,R,R,6,32,3,0,34,21,1,1,0,1,1,0
2021-10-02,WTT Feeder,FD,R64,5,Wei GER00,Maria PRT09,L,L,21,48,3,2,63,49,1,3,2,3,1,0
2021-10-02,WTT Feeder,FD,R32,5,Min CHN56,Pamela TPE30,L,R,2,33,3,0,16,33,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,QF,5,Pamela TPE30,Min ROU46,R,R,33,45,3,0,33,13,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,F,5,Petar ESP24,Sun USA44,R,R,11,23,3,0,33,20,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,R32,5,Andrei JPN19,Ji-Hee USA18,R,L,3,43,3,0,20,33,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,F,5,Saki JPN55,Anders POL53,R,R,10,12,3,0,17,33,0,0,0,0,1,0
2021-10-02,WTT Feeder,FD,R16,5,Pamela KOR25,Lukas ROU52,L,R,1,27,3,0,13,33,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,R32,5,Chen-Yu TPE23,Lukas ROU07,R,L,8,14,3,0,14,33,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,F,5,Daniel PRT17,Ji-Hee GER49,R,R,50,57,3,0,33,16,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,QF,5,Pamela KOR25,Saki HKG33,L,R,1,51,3,0,33,10,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,R64,5,Wei AUT36,Daniel PRT17,R,R,9,50,3,0,15,33,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,R64,5,Pamela KOR25,Anders POL53,L,R,1,12,3,0,33,14,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,SF,5,Chen-Yu TPE23,Anna BRA41,R,R,8,32,3,0,19,33,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,R64,5,Maria PRT09,Ji-Hee GER49,L,R,48,57,3,0,33,9,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,R16,5,Min USA45,Daniel KOR27,R,R,17,53,3,0,10,33,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,QF,5,Petar GER08,Min KOR38,R,R,6,31,3,2,34,55,0,0,0,0,0,1
2021-10-03,WTT Feeder,FD,R16,5,Joao KOR20,Aarush TPE32,R,L,5,22,3,1,44,20,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,R32,5,Min CHN56,Diogo SVK42,L,R,2,7,3,1,34,48,1,2,1,2,0,1
2021-10-03,WTT Feeder,FD,R32,5,Saki JPN55,Wen-Lin SWE40,R,R,10,54,3,0,33,11,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,SF,5,Ethan HKG37,Ji-Hee USA18,L,L,13,43,4,3,58,40,0,2,2,2,1,0
2021-10-03,WTT Feeder,FD,F,5,Saki JPN55,Wei PRT31,R,R,10,34,3,0,33,11,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,F,5,Saki PRT14,Daniel PRT17,R,R,20,50,3,0,20,33,0,0,0,0,1,0
2021-10-03,WTT Feeder,FD,F,5,Saki PRT14,Sun SVK11,R,L,20,40,3,0,36,30,2,2,0,2,1,0
2021-10-03,WTT Feeder,FD,R32,5,Daniel KOR27,Anna BRA04,R,R,53,37,4,3,14,33,0,0,0,0,0,1
2021-10-03,WTT Feeder,FD,R16,5,Anna BRA04,Petar GER08,R,R,37,6,3,1,44,25,0,0,0,0,0,1
2021-10-04,WTT Feeder,FD,R16,5,Min USA45,Anders POL53,R,R,17,12,3,1,44,22,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,R16,5,Ethan AUT48,Pamela TPE30,L,R,16,33,3,1,44,24,0,0,0,0,0,1
2021-10-04,WTT Feeder,FD,F,5,Felix GER26,Min ESP10,R,R,52,58,3,0,15,33,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,R32,5,Min KOR38,Lukas USA13,R,R,31,55,3,1,46,30,1,1,0,1,0,1
2021-10-04,WTT Feeder,FD,R32,5,Sun USA44,Ji-Hee GER49,R,R,23,57,3,0,33,11,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,SF,5,Saki HKG33,Mima KOR16,R,R,51,46,4,3,35,56,1,1,0,1,1,0
2021-10-04,WTT Feeder,FD,F,5,Petar ESP24,Anders POL53,R,R,11,12,4,3,39,27,0,1,1,1,0,1
2021-10-04,WTT Feeder,FD,SF,5,Daniel KOR27,Daniel PRT17,R,R,53,50,3,2,43,58,0,1,1,1,0,1
2021-10-04,WTT Feeder,FD,R32,5,Saki JPN55,Mima KOR16,R,R,10,46,3,1,15,44,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,R64,5,Wei AUT36,Felix BRA34,R,R,9,35,3,0,17,33,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,R16,5,Saki JPN55,Chen-Yu TPE23,R,R,10,8,4,3,33,16,0,0,0,0,0,1
2021-10-04,WTT Feeder,FD,R16,5,Ethan AUT48,Wei TPE05,L,R,16,44,3,0,6,33,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,QF,5,Sun USA44,Min USA54,R,R,23,60,3,2,48,61,1,2,1,2,0,1
2021-10-04,WTT Feeder,FD,F,5,Wei IND35,Wei TPE05,R,R,15,44,3,0,33,14,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,R32,5,Aarush PRT28,Anna BRA04,R,R,28,37,3,2,42,57,2,2,0,2,1,0
2021-10-04,WTT Feeder,FD,R32,5,Anna BRA04,Felix PRT22,R,R,37,29,4,3,23,34,0,1,1,1,0,1
2021-10-04,WTT Feeder,FD,SF,5,Anders POL53,Ji-Hee GER01,R,R,12,39,3,0,33,9,0,0,0,0,1,0
2021-10-04,WTT Feeder,FD,R16,5,Anna BRA41,Daniel KOR27,R,R,32,53,3,0,22,34,1,1,0,1,1,0
2021-10-05,WTT Feeder,FD,R16,5,Min USA45,Petar GER08,R,R,17,6,4,3,45,35,1,1,0,1,0,1
2021-10-05,WTT Feeder,FD,SF,5,Ji-Hee GER01,Ji-Hee GER49,R,R,39,57,3,0,33,11,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,SF,5,Wei IND35,Min USA45,R,R,15,17,3,2,28,56,1,1,0,1,0,1
2021-10-05,WTT Feeder,FD,SF,5,Ho-Yan PRT59,Daniel KOR27,R,R,24,53,3,0,37,24,1,1,0,1,1,0
2021-10-05,WTT Feeder,FD,R64,5,Yuki KOR12,Pawel POL50,R,R,49,56,3,1,21,44,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,QF,5,Lukas ROU07,Min ROU46,L,R,14,45,3,0,33,16,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,R16,5,Maria PRT09,Aarush TPE32,L,L,48,22,3,0,14,33,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,R32,5,Min CHN56,Ethan AUT48,L,L,2,16,4,3,32,55,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,R16,5,Anders POL53,Aarush TPE32,R,L,12,22,3,0,33,11,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,R32,5,Ji-Hee GER01,Wei PRT31,R,R,39,34,4,3,33,16,0,0,0,0,0,1
2021-10-05,WTT Feeder,FD,R32,5,Petar ESP24,Anna TPE15,R,R,11,38,3,1,27,44,0,0,0,0,0,1
2021-10-05,WTT Feeder,FD,F,5,Lukas ROU07,Wei TPE05,L,R,14,44,3,0,15,33,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,R32,5,Maria PRT09,Wei PRT31,L,R,48,34,4,3,61,44,1,3,2,3,1,0
2021-10-05,WTT Feeder,FD,QF,5,Min CHN56,Saki HKG33,L,R,2,51,3,0,33,12,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,F,5,Mima KOR16,Pawel POL50,R,R,46,56,3,0,33,18,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,F,5,Petar ESP24,Felix GER26,R,R,11,52,3,0,11,33,0,0,0,0,1,0
2021-10-05,WTT Feeder,FD,R32,5,Felix PRT22,Sun KOR02,R,R,29,26,3,1,32,45,0,1,1,1,1,0
2021-10-06,WTT Feeder,FD,R64,5,Mima IND03,Felix GER26,L,R,18,52,3,0,33,23,0,0,0,0,1,0
2021-10-06,WTT Feeder,FD,R32,5,Min USA54,Pawel POL50,R,R,60,56,3,0,28,34,1,1,0,1,1,0
2021-10-06,WTT Feeder,FD,R32,5,Petar GER08,Min KOR38,R,R,6,31,3,1,21,44,0,0,0,0,1,0
2021-10-06,WTT Feeder,FD,QF,5,Mima IND03,David AUT57,L,R,18,47,3,1,23,44,0,0,0,0,0,1
2021-10-06,WTT Feeder,FD,R64,5,Wei AUT36,Sun KOR02,R,R,9,26,3,0,22,33,0,0,0,0,1,0
2021-10-06,WTT Feeder,FD,R16,5,Mima IND03,Ji-Hee USA18,L,L,18,43,3,1,34,45,1,1,0,1,1,0
2021-10-06,WTT Feeder,FD,R64,5,Sun KOR02,Yuki KOR12,R,R,26,49,3,0,33,8,0,0,0,0,1,0
2021-10-06,WTT Feeder,FD,SF,5,Mima KOR16,Pawel POL50,R,R,46,56,3,0,34,26,1,1,0,1,1,0
2021-10-06,WTT Feeder,FD,SF,5,Anna BRA04,Andrei KOR43,R,L,37,41,4,3,56,26,1,1,0,1,0,1
2021-10-06,WTT Feeder,FD,QF,5,Yuki KOR12,Sun KOR02,R,R,49,26,4,3,8,33,0,0,0,0,0,1
2021-10-06,WTT Feeder,FD,R64,5,Andrei KOR43,David AUT57,L,R,41,47,3,0,16,33,0,0,0,0,1,0
2021-10-06,WTT Feeder,FD,R64,5,Ethan HKG37,Anna TPE15,L,R,13,38,3,0,34,20,1,1,0,1,1,0
2021-10-06,WTT Feeder,FD,SF,5,Felix BRA34,Wei TPE05,R,R,35,44,3,0,25,34,1,1,0,1,1,0
2021-10-07,WTT Feeder,FD,R16,5,Ho-Yan PRT59,Min ESP10,R,R,24,58,3,0,33,10,0,0,0,0,1,0
2021-10-07,WTT Feeder,FD,QF,5,Saki JPN55,Mima KOR16,R,R,10,46,3,0,7,33,0,0,0,0,1,0
2021-10-07,WTT Feeder,FD,F,5,Felix PRT22,Yuki ESP58,R,R,29,25,3,0,14,33,0,0,0,0,1,0
2021-10-07,WTT Feeder,FD,R32,5,Saki BRA21,Andrei KOR43,R,L,42,41,4,3,34,20,0,1,1,1,0,1
2021-10-07,WTT Feeder,FD,R64,5,Wei AUT36,Mima KOR16,R,R,9,46,3,0,33,14,0,0,0,0,1,0
2021-10-07,WTT Feeder,FD,SF,5,Felix BRA34,Anna SWE06,R,R,35,36,3,1,31,46,1,2,1,2,1,0
2021-10-07,WTT Feeder,FD,R32,5,Andrei JPN19,Sun USA44,R,R,3,23,3,0,33,11,0,0,0,0,1,0
2021-10-07,WTT Feeder,FD,R32,5,Ethan AUT48,Min CHN56,L,L,16,2,4,3,55,39,0,0,0,0,0,1
2021-10-07,WTT Feeder,FD,R16,5,Ji-Hee GER29,Felix BRA34,R,R,4,35,3,0,9,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,R64,5,Sun KOR02,Min USA54,R,R,26,60,3,0,17,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,SF,5,Sun SVK11,Daniel KOR27,L,R,40,53,4,3,22,37,0,1,1,1,0,1
2021-10-08,WTT Feeder,FD,QF,5,Diogo SVK42,Aarush TPE32,R,L,7,22,3,0,33,10,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,F,5,Wei TPE05,Anna SWE06,R,R,44,36,4,3,56,28,1,1,0,1,0,1
2021-10-08,WTT Feeder,FD,QF,5,Wei IND35,Sun SVK11,R,L,15,40,3,0,12,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,F,5,Sun SVK11,Yuki ESP58,L,R,40,25,3,0,14,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,R32,5,Felix BRA34,Aarush TPE32,R,L,35,22,3,0,14,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,QF,5,Felix GER26,Ji-Hee GER49,R,R,52,57,3,0,33,5,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,SF,5,Felix PRT22,Min ROU46,R,R,29,45,3,0,33,17,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,QF,5,Saki PRT14,Ji-Hee GER01,R,R,20,39,3,0,17,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,F,5,Ho-Yan PRT59,Anna BRA04,R,R,24,37,3,2,55,38,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,F,5,Wei IND35,Saki BRA21,R,R,15,42,3,0,11,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,R16,5,Ji-Hee GER29,Ethan AUT48,R,L,4,16,3,1,47,34,2,2,0,2,1,0
2021-10-08,WTT Feeder,FD,SF,5,Ji-Hee GER29,Anna BRA41,R,R,4,32,3,0,33,14,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,F,5,Anders POL53,Lukas ROU07,R,L,12,14,4,3,58,33,0,1,1,1,1,0
2021-10-08,WTT Feeder,FD,SF,5,Pamela KOR25,Saki BRA21,L,R,1,42,3,0,11,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,F,5,Saki JPN55,Petar ESP24,R,R,10,11,3,0,13,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,R64,5,Ji-Hee GER29,Aarush PRT28,R,R,4,28,3,0,10,33,0,0,0,0,1,0
2021-10-08,WTT Feeder,FD,R16,5,Chen-Yu FRA47,Wei TPE05,R,R,30,44,3,1,44,18,0,0,0,0,0,1
2021-10-08,WTT Feeder,FD,F,5,Felix GER26,Aarush TPE32,R,L,52,22,3,1,29,44,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,QF,5,Mima IND03,Yuki ESP58,L,R,18,25,3,0,33,8,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,SF,5,Aarush PRT28,Ji-Hee GER49,R,R,28,57,3,0,33,10,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,R64,5,Diogo SVK42,Ethan HKG37,R,L,7,13,3,2,55,32,0,0,0,0,0,1
2021-10-11,WTT Feeder,FD,R16,5,Wen-Lin SWE40,Pawel POL50,R,R,54,56,3,2,47,63,2,2,0,2,0,1
2021-10-11,WTT Feeder,FD,R32,5,Wei TPE05,Sun SVK11,R,L,44,40,4,3,14,33,0,0,0,0,0,1
2021-10-11,WTT Feeder,FD,R64,5,Maria PRT09,Pawel POL50,L,R,48,56,3,0,16,33,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,R64,5,Wei GER00,Min USA54,L,R,21,60,3,0,35,16,1,1,0,1,1,0
2021-10-11,WTT Feeder,FD,R16,5,Andrei JPN19,Pamela TPE30,R,R,3,33,3,0,24,37,1,1,0,1,1,0
2021-10-11,WTT Feeder,FD,SF,5,Sun KOR02,Wei TPE05,R,R,26,44,3,0,9,33,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,F,5,Saki JPN55,Anna BRA04,R,R,10,37,3,1,23,44,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,SF,5,Andrei KOR43,Min ESP10,L,R,41,58,3,0,33,11,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,QF,5,Pamela KOR25,Anna SWE06,L,R,1,36,3,0,14,33,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,R64,5,Min CHN56,Yuki KOR12,L,R,2,49,3,0,33,14,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,SF,5,Pamela TPE30,Felix BRA34,R,R,33,35,3,0,15,33,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,QF,5,Ji-Hee GER49,Min ESP10,R,R,57,58,4,3,35,46,0,1,1,1,1,0
2021-10-11,WTT Feeder,FD,R16,5,Ji-Hee GER29,Saki BRA21,R,R,4,42,3,0,33,10,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,R64,5,Ethan AUT48,Sun KOR02,L,R,16,26,3,0,10,33,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,R32,5,Pamela KOR25,Mima IND03,L,L,1,18,3,0,15,33,0,0,0,0,1,0
2021-10-11,WTT Feeder,FD,R64,5,Felix BRA34,Petar ESP24,R,R,35,11,4,3,30,55,0,0,0,0,0,1
2021-10-11,WTT Feeder,FD,R32,5,Felix BRA34,Ji-Hee GER49,R,R,35,57,3,0,33,9,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,F,5,Min ROU46,Anna SWE06,R,R,45,36,3,0,22,33,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,R16,5,Chen-Yu TPE23,Felix FRA39,R,R,8,59,3,0,33,11,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,F,5,Min USA45,Anna TPE15,R,R,17,38,3,0,33,12,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,R32,5,Yuki ESP58,Lukas ROU07,R,L,25,14,4,3,23,44,0,0,0,0,0,1
2021-10-12,WTT Feeder,FD,QF,5,Diogo SVK42,Lukas ROU07,R,L,7,14,3,0,19,33,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,R64,5,Pamela KOR25,Petar GER08,L,R,1,6,3,0,33,13,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,F,5,Diogo SVK42,Wei GER00,R,L,7,21,3,0,33,12,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,QF,5,Wei AUT36,Saki PRT14,R,R,9,20,3,0,33,6,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,R16,5,Yuki GER51,Wei PRT31,R,R,19,34,3,1,44,24,0,0,0,0,0,1
2021-10-12,WTT Feeder,FD,R32,5,Min ROU46,Yuki KOR12,R,R,45,49,3,0,9,33,0,0,0,0,1,0
2021-10-12,WTT Feeder,FD,R32,5,Chen-Yu FRA47,Wei PRT31,R,R,30,34,3,0,35,28,2,2,0,2,1,0
2021-10-13,WTT Feeder,FD,SF,5,Wei GER00,Felix GER26,L,R,21,52,3,0,33,17,0,0,0,0,1,0
2021-10-13,WTT Feeder,FD,F,5,Pamela KOR25,Yuki KOR12,L,R,1,49,3,0,18,36,1,1,0,1,1,0
2021-10-13,WTT Feeder,FD,F,5,Wei GER00,Wei AUT36,L,R,21,9,4,3,33,14,0,0,0,0,0,1
2021-10-13,WTT Feeder,FD,R32,5,Chen-Yu TPE23,Yuki KOR12,R,R,8,49,3,0,33,16,0,0,0,0,1,0
2021-10-13,WTT Feeder,FD,SF,5,Min ROU46,Andrei JPN19,R,R,45,3,4,3,33,9,0,0,0,0,0,1
2021-10-13,WTT Feeder,FD,F,5,Ethan AUT48,Petar ESP24,L,R,16,11,3,0,33,11,0,0,0,0,1,0
2021-10-13,WTT Feeder,FD,R64,5,Mima IND03,Daniel KOR27,L,R,18,53,3,0,33,20,0,0,0,0,1,0
2021-10-13,WTT Feeder,FD,F,5,Yuki KOR12,Wei PRT31,R,R,49,34,4,3,37,24,0,2,2,2,0,1
2021-10-13,WTT Feeder,FD,QF,5,Min USA45,Min ESP10,R,R,17,58,3,0,6,33,0,0,0,0,1,0
2021-10-13,WTT Feeder,FD,R64,5,Andrei KOR43,Aarush TPE32,L,L,41,22,3,1,44,24,0,0,0,0,1,0
2021-10-14,WTT Feeder,FD,F,5,Andrei JPN19,Aarush TPE32,R,L,3,22,3,0,8,33,0,0,0,0,1,0
2021-10-14,WTT Feeder,FD,QF,5,Joao KOR20,Min ROU46,R,R,5,45,3,1,44,22,0,0,0,0,1,0
2021-10-14,WTT Feeder,FD,R16,5,Anders POL53,Lukas USA13,R,R,12,55,3,0,33,13,0,0,0,0,1,0
2021-10-14,WTT Feeder,FD,R64,5,Chen-Yu FRA47,Sun KOR02,R,R,30,26,4,3,35,45,0,1,1,1,1,0
2021-10-14,WTT Feeder,FD,F,5,Ji-Hee GER29,Chen-Yu FRA47,R,R,4,30,3,0,33,12,0,0,0,0,1,0
2021-10-14,WTT Feeder,FD,R32,5,Diogo SVK42,David AUT57,R,R,7,47,3,0,13,33,0,0,0,0,1,0
2021-10-14,WTT Feeder,FD,SF,5,Wei PRT31,Aarush TPE32,R,L,34,22,3,0,27,34,1,1,0,1,1,0
2021-10-14,WTT Feeder,FD,SF,5,Chen-Yu FRA47,Lukas USA13,R,R,30,55,3,0,33,13,0,0,0,0,1,0
2021-10-15,WTT Feeder,FD,R16,5,Felix BRA34,Anna BRA04,R,R,35,37,3,2,58,41,2,2,0,2,0,1
2021-10-15,WTT Feeder,FD,R32,5,Lukas ROU52,Anna BRA04,R,R,27,37,3,0,35,22,1,1,0,1,1,0
2021-10-15,WTT Feeder,FD,R16,5,Wei AUT36,Min ROU46,R,R,9,45,3,0,10,33,0,0,0,0,1,0
2021-10-15,WTT Feeder,FD,SF,5,Petar GER08,Saki BRA21,R,R,6,42,3,0,33,13,0,0,0,0,1,0
